1,2.0,-11.0,-2.0,2.0,22.0,51.0
2,2.0,-11.0,-1.0,2.0,22.0,19.0
3,2.0,-11.0,-1.0,2.0,22.0,6.0
4,2.0,-11.0,-1.0,2.0,22.0,10.0
5,2.0,-11.0,0.0,2.0,22.0,6.0
6,2.0,-11.0,-1.0,2.0,22.0,3.0
7,2.0,-12.0,-1.0,2.0,22.0,3.0
8,2.0,-12.0,-1.0,2.0,22.0,3.0
9,2.0,-11.0,-1.0,2.0,22.0,3.0
10,2.0,-12.0,-1.0,2.0,22.0,3.0
11,2.0,-12.0,-2.0,2.0,22.0,618.0
12,2.0,-12.0,-1.0,2.0,22.0,493.0
13,2.0,-12.0,-1.0,2.0,22.0,1546.0
14,2.0,-12.0,0.0,2.0,22.0,1866.0
15,2.0,-12.0,-1.0,2.0,22.0,2253.0
16,2.0,-12.0,0.0,2.0,22.0,2330.0
17,2.0,-12.0,-1.0,2.0,22.0,2400.0
18,2.0,-12.0,0.0,2.0,22.0,2403.0
19,2047.0,814.0,-96.0,603.0,49.0,2464.0
20,2047.0,1025.0,-64.0,603.0,-47.0,2397.0
21,2047.0,967.0,-49.0,601.0,-69.0,2400.0
22,2047.0,861.0,-43.0,602.0,-71.0,2394.0
23,2047.0,744.0,-39.0,603.0,-69.0,2400.0
24,2047.0,681.0,-38.0,603.0,-71.0,2397.0
25,2047.0,621.0,-36.0,603.0,-71.0,2400.0
26,2047.0,586.0,-35.0,602.0,-71.0,2400.0
27,2047.0,560.0,-34.0,602.0,-72.0,2400.0
28,2047.0,533.0,-33.0,604.0,-71.0,2403.0
29,2047.0,514.0,-32.0,602.0,-71.0,2400.0
30,2047.0,495.0,-32.0,603.0,-70.0,2400.0
31,2047.0,482.0,-32.0,604.0,-69.0,2397.0
32,2047.0,470.0,-32.0,602.0,-69.0,2397.0
33,3.0,-11.0,0.0,3.0,22.0,422.0
34,2.0,-11.0,-1.0,2.0,22.0,115.0
35,2.0,-11.0,0.0,2.0,22.0,54.0
36,2.0,-11.0,0.0,2.0,22.0,38.0
37,2.0,-11.0,0.0,2.0,22.0,26.0
38,2.0,-11.0,0.0,2.0,22.0,19.0
39,2.0,-11.0,0.0,2.0,22.0,16.0
40,2.0,-12.0,0.0,2.0,22.0,13.0
41,2.0,-11.0,0.0,2.0,22.0,10.0
42,2.0,-12.0,-1.0,2.0,22.0,614.0
43,2.0,-12.0,0.0,2.0,22.0,758.0
44,2.0,-11.0,0.0,2.0,22.0,1062.0
45,2.0,-12.0,0.0,2.0,22.0,1238.0
46,2.0,-12.0,-1.0,2.0,22.0,1338.0
47,2.0,-12.0,-1.0,2.0,22.0,1357.0
48,2.0,-12.0,0.0,2.0,22.0,1389.0
49,1.0,-12.0,0.0,1.0,19.0,1389.0
50,1001.0,632.0,-59.0,557.0,83.0,1386.0
51,1205.0,863.0,-108.0,550.0,-52.0,1389.0
52,1220.0,909.0,-110.0,549.0,-61.0,1389.0
53,1220.0,932.0,-110.0,550.0,-62.0,1389.0
54,1221.0,940.0,-111.0,550.0,-63.0,1389.0
55,1229.0,953.0,-112.0,549.0,-65.0,1386.0
56,1231.0,956.0,-112.0,549.0,-67.0,1389.0
57,1234.0,961.0,-113.0,550.0,-65.0,1386.0
58,1236.0,960.0,-113.0,551.0,-63.0,1389.0
59,1239.0,960.0,-113.0,551.0,-62.0,1395.0
60,1245.0,962.0,-114.0,551.0,-64.0,1389.0
61,1249.0,963.0,-114.0,550.0,-64.0,1389.0
62,1253.0,962.0,-115.0,550.0,-64.0,1382.0
63,1257.0,960.0,-115.0,550.0,-64.0,1386.0
64,1257.0,953.0,-115.0,550.0,-66.0,1389.0
65,1259.0,948.0,-116.0,549.0,-67.0,1389.0
66,1262.0,946.0,-116.0,549.0,-66.0,1389.0
67,1266.0,945.0,-116.0,549.0,-68.0,1386.0
68,1269.0,942.0,-116.0,549.0,-68.0,1389.0
69,1274.0,944.0,-117.0,549.0,-67.0,1386.0
70,1281.0,945.0,-118.0,549.0,-68.0,1386.0
71,1281.0,941.0,-118.0,550.0,-67.0,1386.0
72,1281.0,937.0,-117.0,549.0,-68.0,1389.0
73,1284.0,935.0,-118.0,550.0,-66.0,1392.0
74,1285.0,933.0,-118.0,550.0,-66.0,1392.0
75,1289.0,935.0,-118.0,549.0,-68.0,1389.0
76,1290.0,933.0,-118.0,549.0,-68.0,1386.0
77,1292.0,931.0,-118.0,549.0,-67.0,1389.0
78,1293.0,930.0,-119.0,549.0,-68.0,1389.0
79,1295.0,931.0,-119.0,550.0,-68.0,1392.0
80,1296.0,929.0,-119.0,550.0,-68.0,1389.0
81,1298.0,929.0,-119.0,550.0,-68.0,1392.0
82,1299.0,929.0,-119.0,550.0,-68.0,1389.0
83,1302.0,932.0,-120.0,550.0,-68.0,1389.0
84,1304.0,932.0,-120.0,550.0,-68.0,1389.0
85,1304.0,931.0,-120.0,550.0,-67.0,1386.0
86,1308.0,935.0,-121.0,550.0,-68.0,1386.0
87,1305.0,931.0,-120.0,550.0,-68.0,1389.0
88,1303.0,928.0,-120.0,550.0,-67.0,1395.0
89,1302.0,927.0,-119.0,550.0,-68.0,1395.0
90,1303.0,929.0,-119.0,550.0,-67.0,1392.0
91,1303.0,929.0,-120.0,550.0,-67.0,1395.0
92,1305.0,933.0,-120.0,550.0,-67.0,1392.0
93,1304.0,933.0,-120.0,550.0,-67.0,1389.0
94,1306.0,937.0,-120.0,550.0,-67.0,1389.0
95,1305.0,937.0,-120.0,550.0,-68.0,1386.0
96,1308.0,942.0,-121.0,550.0,-68.0,1386.0
97,1305.0,942.0,-121.0,550.0,-68.0,1386.0
98,1303.0,948.0,-121.0,551.0,-67.0,1386.0
99,1293.0,961.0,-120.0,550.0,-67.0,1386.0
100,1239.0,970.0,-119.0,551.0,-66.0,1392.0
101,1193.0,992.0,-118.0,550.0,-67.0,1392.0
102,1158.0,1001.0,-116.0,550.0,-67.0,1392.0
103,1135.0,1004.0,-115.0,551.0,-67.0,1392.0
104,1129.0,1002.0,-115.0,550.0,-68.0,1395.0
105,1126.0,999.0,-115.0,551.0,-67.0,1389.0
106,1127.0,999.0,-115.0,550.0,-67.0,1389.0
107,1127.0,1000.0,-115.0,551.0,-66.0,1389.0
108,1127.0,997.0,-115.0,550.0,-67.0,1386.0
109,1126.0,995.0,-115.0,550.0,-68.0,1386.0
110,1125.0,992.0,-115.0,551.0,-66.0,1386.0
111,1124.0,990.0,-115.0,550.0,-67.0,1386.0
112,1124.0,987.0,-115.0,551.0,-67.0,1389.0
113,1124.0,985.0,-115.0,551.0,-67.0,1386.0
114,1124.0,984.0,-115.0,551.0,-66.0,1389.0
115,1122.0,979.0,-115.0,551.0,-66.0,1386.0
116,1121.0,977.0,-115.0,551.0,-66.0,1386.0
117,1120.0,973.0,-114.0,550.0,-67.0,1389.0
118,1120.0,973.0,-114.0,551.0,-67.0,1386.0
119,1121.0,972.0,-114.0,551.0,-66.0,1386.0
120,1121.0,970.0,-115.0,551.0,-67.0,1386.0
121,3.0,-11.0,-1.0,3.0,21.0,602.0
122,2.0,-11.0,0.0,3.0,21.0,416.0
123,2.0,-11.0,-1.0,2.0,22.0,394.0
124,2.0,-12.0,0.0,2.0,21.0,390.0
125,2.0,-12.0,-1.0,2.0,21.0,390.0
126,2.0,-12.0,-1.0,2.0,21.0,390.0
127,2.0,-11.0,-1.0,2.0,21.0,390.0
128,2.0,-12.0,0.0,2.0,21.0,390.0
129,2.0,-12.0,0.0,2.0,21.0,390.0
normal,,,,,,
