1,2.0,-11.0,0.0,2.0,22.0,29.0
2,2.0,-11.0,-1.0,2.0,22.0,13.0
3,2.0,-12.0,-1.0,2.0,22.0,10.0
4,2.0,-12.0,0.0,2.0,22.0,6.0
5,2.0,-11.0,-1.0,2.0,22.0,6.0
6,2.0,-11.0,-1.0,2.0,22.0,6.0
7,2.0,-11.0,-1.0,2.0,22.0,6.0
8,2.0,-11.0,-1.0,2.0,22.0,3.0
9,2.0,-11.0,0.0,2.0,21.0,3.0
10,2.0,-11.0,0.0,2.0,21.0,3.0
11,2.0,-12.0,-1.0,2.0,21.0,627.0
12,2.0,-12.0,0.0,2.0,21.0,499.0
13,2.0,-11.0,0.0,2.0,21.0,1421.0
14,1.0,-12.0,0.0,2.0,21.0,1859.0
15,1.0,-12.0,0.0,2.0,21.0,2173.0
16,2.0,-12.0,-1.0,2.0,22.0,2285.0
17,2.0,-12.0,0.0,2.0,21.0,2374.0
18,2.0,-11.0,0.0,2.0,21.0,2400.0
19,2.0,-12.0,0.0,2.0,21.0,2400.0
20,2047.0,788.0,-91.0,607.0,58.0,2464.0
21,2047.0,973.0,-65.0,604.0,-48.0,2397.0
22,2047.0,911.0,-47.0,603.0,-68.0,2397.0
23,2047.0,809.0,-42.0,603.0,-67.0,2397.0
24,2047.0,704.0,-38.0,604.0,-68.0,2400.0
25,2047.0,644.0,-36.0,604.0,-67.0,2400.0
26,2047.0,585.0,-34.0,602.0,-69.0,2403.0
27,2047.0,552.0,-33.0,602.0,-70.0,2400.0
28,2047.0,525.0,-33.0,603.0,-68.0,2400.0
29,2047.0,499.0,-32.0,603.0,-67.0,2400.0
30,2047.0,482.0,-32.0,603.0,-68.0,2400.0
31,2047.0,465.0,-31.0,603.0,-68.0,2400.0
32,2047.0,453.0,-31.0,603.0,-69.0,2397.0
33,2023.0,441.0,-31.0,603.0,-66.0,2400.0
34,3.0,-11.0,0.0,3.0,22.0,432.0
35,2.0,-11.0,0.0,2.0,22.0,118.0
36,2.0,-11.0,0.0,2.0,22.0,58.0
37,2.0,-11.0,-1.0,2.0,22.0,29.0
38,2.0,-11.0,0.0,2.0,22.0,22.0
39,2.0,-11.0,0.0,2.0,22.0,16.0
40,2.0,-11.0,0.0,2.0,22.0,13.0
